,accommodates,bathrooms,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,host_response,amenities_ratio,property_type_Condominium,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,room_type_Private room,room_type_Shared room,cancellation_policy_moderate,cancellation_policy_strict,regions_Brooklyn,regions_Chicago,regions_LA Mains,regions_New York Mains,regions_Other,regions_Queens,regions_San Francisco,regions_Santa Clarita,regions_Washington
4982,4,2.0,1,1,0,26,97.0,2.0,2.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4983,2,1.5,0,1,1,20,91.0,1.0,1.0,1,0.3472222222222222,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4984,6,1.0,1,0,1,6,80.0,2.0,3.0,1,0.2222222222222222,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4985,4,1.0,1,0,0,23,98.0,1.0,2.0,0,0.3194444444444444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4986,2,1.0,0,1,0,20,95.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4987,2,1.0,0,1,0,86,97.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4988,4,1.0,1,1,1,9,90.0,1.0,2.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4989,8,3.5,0,0,0,3,100.0,4.0,5.0,1,0.19444444444444445,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4990,2,1.0,0,1,0,3,87.0,1.0,1.0,1,0.19444444444444445,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4991,3,1.0,1,1,0,10,76.0,1.0,1.0,0,0.3055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4992,2,1.0,1,0,1,3,100.0,1.0,1.0,1,0.1527777777777778,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4993,4,1.5,1,1,0,15,95.0,2.0,2.0,0,0.09722222222222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4994,3,1.0,1,1,0,38,99.0,0.0,1.0,0,0.4166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4995,3,1.0,0,1,0,86,97.0,1.0,2.0,0,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4996,2,1.0,1,1,1,14,97.0,1.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4997,4,2.0,1,1,0,26,92.0,2.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4998,2,1.0,1,1,0,62,92.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4999,3,1.0,1,0,1,94,97.0,1.0,1.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5000,8,1.0,1,1,1,4,85.0,3.0,4.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5001,2,1.0,0,1,0,4,95.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5002,2,1.0,1,1,0,25,96.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5003,2,1.0,1,0,1,6,100.0,1.0,1.0,0,0.20833333333333334,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5004,2,1.0,0,1,0,49,99.0,1.0,2.0,1,0.19444444444444445,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5005,3,1.0,1,1,0,132,94.0,1.0,1.0,1,0.4166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5006,3,1.0,1,1,0,17,93.0,2.0,3.0,1,0.3611111111111111,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5007,5,1.0,1,1,1,35,95.0,0.0,2.0,1,0.2777777777777778,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5008,8,2.5,1,1,0,13,92.0,4.0,4.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5009,1,1.0,1,1,1,2,100.0,1.0,1.0,0,0.18055555555555555,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5010,4,1.5,1,0,0,5,100.0,2.0,4.0,1,0.4305555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5011,2,2.0,1,1,0,8,97.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5012,3,1.0,0,1,0,25,99.0,1.0,2.0,1,0.3194444444444444,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
5013,6,1.0,1,1,0,92,97.0,2.0,3.0,1,0.3611111111111111,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5014,4,1.0,1,0,0,30,97.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5015,6,2.0,0,1,0,4,100.0,2.0,3.0,1,0.375,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5016,2,2.0,1,1,0,3,100.0,1.0,1.0,1,0.2361111111111111,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5017,4,3.0,1,1,0,57,90.0,1.0,3.0,0,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5018,8,1.5,1,1,1,8,80.0,3.0,4.0,1,0.7222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5019,1,1.0,1,1,1,13,100.0,1.0,1.0,1,0.2361111111111111,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5020,2,1.0,1,1,0,47,92.0,1.0,1.0,1,0.16666666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5021,2,1.0,0,1,0,76,96.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5022,3,1.0,1,0,0,35,96.0,1.0,2.0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5023,4,1.0,1,1,0,59,87.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5024,6,2.0,1,0,0,6,100.0,3.0,4.0,0,0.2777777777777778,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5025,2,1.0,1,0,1,9,84.0,0.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5026,3,1.0,1,1,0,17,89.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5027,2,1.0,0,1,0,5,100.0,1.0,1.0,1,0.25,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5028,2,1.0,1,1,0,3,100.0,1.0,1.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5029,2,1.0,1,1,1,19,98.0,1.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5030,2,1.0,1,1,0,13,91.0,1.0,2.0,1,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5031,1,1.0,1,1,0,23,95.0,0.0,1.0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5032,1,1.0,1,0,0,2,100.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5033,1,1.0,0,1,0,45,99.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5034,8,1.0,1,1,1,15,99.0,2.0,4.0,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5035,2,1.0,1,1,0,41,89.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5036,7,1.0,1,1,0,30,97.0,2.0,6.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5037,1,1.0,1,1,0,18,100.0,1.0,1.0,0,0.4444444444444444,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5038,2,1.0,0,1,0,22,95.0,1.0,1.0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5039,2,1.0,1,0,1,16,99.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5040,2,1.0,1,1,0,39,97.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5041,2,1.0,0,0,1,20,92.0,1.0,1.0,1,0.1388888888888889,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5042,5,1.0,1,0,0,11,100.0,1.0,3.0,1,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5043,3,1.0,1,0,0,1,80.0,1.0,2.0,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5044,2,1.0,1,1,0,8,98.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5045,5,2.0,1,1,0,22,92.0,2.0,4.0,1,0.3611111111111111,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5046,2,1.0,1,1,0,214,96.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5047,3,1.0,1,1,0,78,86.0,1.0,2.0,1,0.2916666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5048,2,1.0,1,0,0,13,98.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5049,2,1.0,1,1,0,53,98.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5050,2,1.0,1,1,0,3,100.0,0.0,1.0,0,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5051,2,1.0,1,0,0,86,96.0,0.0,1.0,1,0.2361111111111111,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5052,2,2.0,1,1,0,28,97.0,1.0,1.0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5053,1,1.0,0,1,0,2,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5054,2,1.0,1,1,0,44,98.0,1.0,1.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5055,6,1.0,1,0,1,82,89.0,2.0,3.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5056,2,1.5,0,1,1,36,91.0,1.0,1.0,0,0.05555555555555555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5057,3,1.0,1,0,1,8,93.0,1.0,1.0,1,0.2361111111111111,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5058,8,1.0,1,1,1,31,91.0,2.0,5.0,1,0.4027777777777778,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5059,2,1.0,1,0,1,50,97.0,1.0,1.0,1,0.20833333333333334,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5060,2,1.5,1,1,1,48,98.0,1.0,1.0,1,0.3472222222222222,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5061,3,1.0,1,1,0,31,96.0,2.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5062,4,2.0,1,0,0,11,100.0,0.0,2.0,1,0.5416666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5063,1,1.0,1,1,1,5,100.0,1.0,1.0,1,0.375,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5064,2,1.5,1,1,0,35,98.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5065,6,2.0,1,1,0,13,97.0,2.0,4.0,1,0.3472222222222222,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5066,1,1.0,0,1,0,1,100.0,2.0,1.0,0,0.041666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5067,3,2.0,1,0,1,2,100.0,1.0,3.0,1,0.2916666666666667,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5068,2,1.0,1,0,1,32,92.0,0.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5069,2,1.0,1,0,0,2,90.0,1.0,1.0,0,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5070,2,1.5,1,1,0,1,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5071,4,1.0,1,1,0,57,96.0,0.0,2.0,1,0.25,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5072,2,1.0,1,1,0,206,97.0,1.0,1.0,1,0.4305555555555556,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5073,2,1.0,1,1,1,2,100.0,1.0,2.0,1,0.4305555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5074,4,1.0,1,1,0,115,87.0,1.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5075,5,1.0,1,1,1,38,75.0,2.0,3.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5076,2,1.0,1,1,0,41,95.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5077,4,1.0,1,1,0,6,97.0,1.0,1.0,0,0.19444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5078,8,2.0,1,0,0,57,92.0,2.0,3.0,1,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5079,4,1.0,1,1,1,41,82.0,1.0,2.0,1,0.4583333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5080,8,1.0,1,1,0,48,94.0,2.0,4.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5081,2,1.0,0,1,1,17,95.0,1.0,1.0,1,0.2777777777777778,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5082,3,1.0,1,1,1,10,91.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5083,2,1.0,1,0,1,62,95.0,0.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5084,16,2.0,1,0,0,17,87.0,7.0,10.0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5085,2,1.0,1,0,0,23,98.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5086,5,2.5,1,1,1,53,91.0,2.0,4.0,1,0.3194444444444444,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5087,3,1.0,1,1,0,38,86.0,1.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5088,1,1.0,1,0,0,2,90.0,1.0,1.0,1,0.2361111111111111,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5089,1,1.0,1,0,0,2,100.0,2.0,2.0,1,0.19444444444444445,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
5090,2,1.0,1,0,1,10,94.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5091,2,1.0,1,0,0,34,99.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5092,2,1.0,1,1,0,7,97.0,0.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5093,2,1.0,0,1,0,2,100.0,0.0,1.0,0,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5094,2,1.0,1,1,1,91,98.0,1.0,1.0,1,0.2916666666666667,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5095,3,1.0,1,1,0,108,88.0,1.0,2.0,1,0.1527777777777778,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5096,2,1.0,1,1,0,3,100.0,1.0,1.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5097,2,1.0,1,1,1,5,96.0,1.0,1.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5098,2,1.0,0,1,0,69,95.0,1.0,1.0,1,0.125,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5099,2,1.0,1,0,0,51,98.0,1.0,1.0,1,0.2638888888888889,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5100,3,1.0,1,1,0,19,100.0,1.0,1.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5101,9,2.0,1,0,1,1,100.0,4.0,5.0,1,0.2777777777777778,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5102,4,1.0,1,1,0,59,94.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5103,7,1.5,1,0,1,6,93.0,2.0,3.0,1,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5104,2,1.0,0,0,1,9,100.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5105,3,1.0,1,1,0,9,90.0,1.0,2.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5106,2,1.0,1,0,0,8,95.0,1.0,1.0,1,0.25,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
5107,3,1.0,1,1,0,92,95.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5108,3,0.0,0,0,0,2,100.0,1.0,1.0,1,0.09722222222222222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5109,2,1.0,1,1,0,134,97.0,1.0,1.0,0,0.4305555555555556,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5110,4,1.0,0,0,0,2,100.0,2.0,3.0,1,0.3611111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5111,4,1.0,1,1,0,21,96.0,2.0,2.0,1,0.19444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5112,2,1.0,1,1,0,97,98.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5113,2,1.0,1,0,1,7,97.0,0.0,1.0,1,0.3472222222222222,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5114,1,1.0,0,0,0,29,95.0,1.0,1.0,1,0.06944444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5115,2,1.0,1,1,0,34,89.0,1.0,1.0,0,0.2361111111111111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5116,2,1.0,1,1,0,64,98.0,2.0,3.0,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5117,2,1.5,1,1,0,214,99.0,1.0,1.0,1,0.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5118,2,2.0,0,1,0,200,94.0,1.0,1.0,1,0.2916666666666667,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5119,2,1.0,1,1,0,38,98.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5120,2,1.0,1,0,0,211,92.0,1.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5121,2,2.0,0,1,0,8,97.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5122,2,1.0,0,0,0,2,100.0,0.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5123,4,1.0,1,1,0,48,95.0,2.0,2.0,1,0.2361111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5124,2,1.0,1,1,0,6,93.0,1.0,1.0,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5125,5,1.0,1,1,0,16,95.0,2.0,4.0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5126,2,1.0,1,1,0,9,96.0,1.0,1.0,0,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5127,7,2.0,1,1,1,2,100.0,2.0,3.0,1,0.2361111111111111,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5128,4,1.0,1,0,1,14,97.0,2.0,2.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5129,4,1.0,1,1,0,2,100.0,2.0,2.0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5130,6,2.0,1,1,0,38,94.0,3.0,3.0,1,0.375,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5131,5,1.0,0,1,0,8,90.0,1.0,1.0,1,0.2361111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5132,2,1.0,1,1,1,11,100.0,1.0,1.0,1,0.3472222222222222,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5133,2,1.0,1,1,1,10,90.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5134,2,1.0,0,1,0,3,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5135,2,1.0,1,0,0,96,99.0,1.0,1.0,1,0.2916666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5136,1,1.0,1,1,1,4,100.0,0.0,1.0,1,0.2777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5137,2,1.0,1,1,0,14,94.0,0.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5138,2,1.0,1,1,1,83,97.0,1.0,1.0,1,0.3333333333333333,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5139,2,1.0,1,1,0,13,100.0,1.0,1.0,1,0.3055555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5140,2,1.0,1,0,1,57,85.0,1.0,1.0,1,0.2638888888888889,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5141,6,1.0,1,1,0,22,99.0,2.0,3.0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5142,14,2.0,1,1,0,27,82.0,5.0,7.0,1,0.2638888888888889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5143,3,1.0,0,1,0,1,100.0,1.0,1.0,1,0.18055555555555555,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5144,4,3.0,1,0,0,73,83.0,1.0,3.0,0,0.1388888888888889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5145,3,1.0,1,0,0,3,100.0,1.0,2.0,1,0.3055555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5146,4,1.0,0,1,0,21,99.0,0.0,1.0,1,0.3888888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5147,1,1.0,1,0,0,11,100.0,1.0,1.0,1,0.3194444444444444,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5148,2,1.0,1,1,0,7,91.0,1.0,1.0,1,0.20833333333333334,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5149,9,2.0,0,0,0,1,100.0,3.0,3.0,1,0.2222222222222222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5150,1,1.5,0,0,0,1,100.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5151,4,1.0,1,0,0,7,100.0,2.0,2.0,1,0.2638888888888889,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5152,2,1.0,0,1,1,1,100.0,1.0,1.0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5153,4,3.0,1,0,0,10,86.0,1.0,2.0,1,0.16666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5154,2,2.0,1,1,0,2,80.0,1.0,1.0,0,0.2361111111111111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5155,2,1.0,0,1,0,2,100.0,1.0,1.0,1,0.1527777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5156,2,1.0,1,1,1,181,91.0,1.0,1.0,1,0.3888888888888889,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5157,2,1.0,1,0,0,24,98.0,1.0,1.0,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5158,4,1.0,1,1,0,1,100.0,1.0,2.0,1,0.4027777777777778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
