property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,host_identity_verified,instant_bookable,number_of_reviews,review_scores_rating,bedrooms,beds,price,host_response,amenities_ratio,regions
6,2,4,1.0,0,1,1,1,48,99.0,1.0,2.0,121.00000000000004,1,0.38961038961038963,5
6,1,2,1.0,0,1,1,0,5,100.0,1.0,1.0,104.99999999999996,1,0.42857142857142855,9
5,1,2,1.0,0,0,1,1,21,100.0,1.0,2.0,95.0,1,0.16883116883116883,3
6,1,1,1.0,1,1,0,0,28,84.0,1.0,1.0,45.00000000000002,1,0.22077922077922077,2
6,2,4,1.0,1,1,1,0,21,100.0,1.0,1.0,324.99999999999994,0,0.2857142857142857,9
1,2,4,2.0,1,1,1,0,22,99.0,1.0,3.0,199.0,1,0.3246753246753247,0
5,1,2,1.0,0,1,0,0,10,92.0,1.0,1.0,59.99999999999999,0,0.2077922077922078,4
6,1,2,1.0,2,1,0,0,15,94.0,1.0,1.0,70.00000000000003,0,0.06493506493506493,8
6,1,2,1.0,0,0,1,0,2,60.0,1.0,1.0,74.99999999999997,0,0.15584415584415584,8
6,2,2,1.0,0,1,0,0,8,98.0,1.0,1.0,160.00000000000026,0,0.2077922077922078,3
5,1,2,1.0,0,1,1,1,41,98.0,1.0,2.0,53.00000000000001,1,0.2987012987012987,0
6,2,4,1.0,0,0,0,0,216,99.0,1.0,1.0,119.99999999999996,1,0.3116883116883117,5
6,1,2,1.0,2,1,1,0,24,95.0,1.0,1.0,59.00000000000002,1,0.23376623376623376,9
6,2,6,1.0,2,1,1,1,65,98.0,1.0,4.0,119.00000000000013,0,0.4155844155844156,7
6,2,6,2.0,2,1,1,0,12,100.0,2.0,3.0,249.99999999999991,1,0.35064935064935066,8
6,1,3,1.0,2,0,1,0,2,100.0,1.0,3.0,87.0,1,0.19480519480519481,2
6,2,3,1.5,2,1,1,0,1,100.0,1.0,2.0,169.99999999999991,1,0.44155844155844154,8
6,2,4,1.0,2,1,1,0,25,100.0,2.0,2.0,149.99999999999997,1,0.19480519480519481,8
6,0,2,1.0,0,0,0,1,4,90.0,1.0,1.0,79.99999999999997,1,0.3246753246753247,8
5,1,3,1.5,2,1,1,1,63,94.0,1.0,1.0,69.00000000000001,1,0.24675324675324675,4
2,2,5,2.5,1,1,1,1,1,100.0,2.0,3.0,450.00000000000006,1,0.2987012987012987,5
5,2,6,1.5,2,1,1,0,32,98.0,2.0,3.0,175.00000000000009,1,0.2987012987012987,2
3,2,4,1.0,1,0,0,1,148,91.0,1.0,2.0,128.99999999999997,1,0.1038961038961039,6
5,2,6,3.0,2,1,1,1,10,90.0,2.0,3.0,85.99999999999982,1,0.2857142857142857,7
6,2,5,1.0,0,0,0,0,7,94.0,1.0,3.0,169.0,1,0.2727272727272727,5
6,1,2,1.0,0,1,1,0,51,98.0,1.0,1.0,199.99999999999991,1,0.2857142857142857,6
6,1,2,1.0,2,1,1,1,73,95.0,1.0,1.0,53.00000000000001,1,0.3116883116883117,7
5,1,1,1.5,0,0,0,1,23,90.0,1.0,1.0,50.000000000000036,1,0.19480519480519481,8
6,1,2,1.0,0,0,0,1,2,100.0,1.0,1.0,37.99999999999999,1,0.19480519480519481,3
1,2,2,1.0,2,1,1,0,12,100.0,1.0,1.0,175.00000000000009,1,0.18181818181818182,8
6,1,2,1.0,2,0,0,0,10,96.0,1.0,1.0,74.99999999999997,1,0.22077922077922077,9
6,2,4,1.0,0,1,0,0,10,100.0,1.0,2.0,179.9999999999999,0,0.2077922077922078,4
6,1,2,1.0,2,1,1,0,30,95.0,1.0,1.0,53.00000000000001,1,0.2597402597402597,9
6,2,4,1.5,2,1,0,0,15,96.0,1.0,2.0,119.99999999999996,1,0.2597402597402597,7
6,2,2,1.0,2,1,1,0,57,97.0,1.0,1.0,83.99999999999999,0,0.2857142857142857,7
5,2,8,1.5,2,1,1,1,64,98.0,4.0,5.0,248.9999999999997,1,0.42857142857142855,4
6,2,4,1.0,0,1,1,0,25,96.0,1.0,1.0,249.99999999999991,0,0.2857142857142857,7
6,2,3,1.0,0,1,1,1,1,100.0,1.0,1.0,135.00000000000003,0,0.12987012987012986,8
6,2,3,1.0,0,0,1,0,9,100.0,1.0,1.0,125.00000000000004,0,0.012987012987012988,8
6,2,6,2.0,1,1,1,0,7,90.0,3.0,4.0,506.00000000000017,0,0.42857142857142855,4
6,2,2,1.0,0,1,0,0,2,100.0,1.0,1.0,139.99999999999994,1,0.07792207792207792,8
5,1,2,1.0,2,0,0,0,38,92.0,1.0,1.0,59.00000000000002,0,0.2987012987012987,0
6,1,2,1.0,1,1,0,0,29,92.0,1.0,1.0,70.00000000000003,1,0.16883116883116883,9
6,1,2,1.0,2,0,1,1,58,93.0,1.0,1.0,115.0,0,0.2597402597402597,9
6,1,2,1.0,2,0,1,0,5,92.0,1.0,2.0,129.99999999999997,1,0.2597402597402597,9
5,2,4,2.0,2,1,1,0,4,100.0,2.0,2.0,300.00000000000017,1,0.2987012987012987,6
5,2,6,3.0,2,1,1,1,1,100.0,2.0,2.0,499.99999999999983,1,0.42857142857142855,7
6,2,4,1.5,0,0,0,0,11,98.0,2.0,2.0,248.9999999999997,1,0.2857142857142857,8
6,2,3,1.0,0,1,1,1,1,100.0,2.0,2.0,124.00000000000004,1,0.18181818181818182,8
6,2,4,1.0,1,1,0,0,2,100.0,1.0,2.0,85.00000000000001,1,0.35064935064935066,2
5,2,2,1.0,1,1,0,0,43,98.0,1.0,1.0,100.00000000000004,1,0.19480519480519481,8
6,1,5,1.0,2,1,1,0,21,95.0,1.0,3.0,88.99999999999999,1,0.24675324675324675,7
6,1,2,1.5,2,1,1,1,16,91.0,1.0,1.0,55.00000000000002,1,0.2727272727272727,7
6,2,3,1.0,0,1,1,0,29,94.0,1.0,1.0,149.99999999999997,1,0.11688311688311688,8
6,2,4,1.0,1,1,1,0,53,96.0,1.0,2.0,175.00000000000009,1,0.33766233766233766,8
5,2,8,1.0,2,1,1,0,27,96.0,3.0,3.0,300.00000000000017,1,0.22077922077922077,2
6,1,2,2.0,0,1,1,1,11,100.0,1.0,2.0,50.000000000000036,1,0.24675324675324675,6
6,2,3,1.0,2,1,1,0,13,98.0,1.0,2.0,149.0,1,0.3116883116883117,7
6,2,4,1.0,1,1,0,0,12,98.0,1.0,2.0,125.00000000000004,1,0.2857142857142857,2
6,2,2,1.0,0,1,0,0,8,100.0,1.0,1.0,199.99999999999991,0,0.14285714285714285,9
6,1,2,1.0,1,1,1,1,14,93.0,1.0,1.0,69.00000000000001,1,0.38961038961038963,8
6,2,12,2.0,2,1,0,1,37,99.0,4.0,4.0,248.9999999999997,1,0.2077922077922078,4
3,2,2,1.0,2,1,0,0,19,100.0,0.0,1.0,125.00000000000004,0,0.16883116883116883,7
6,1,1,1.0,2,1,0,0,201,98.0,1.0,1.0,102.00000000000004,1,0.18181818181818182,6
6,1,1,1.0,1,1,1,0,21,90.0,1.0,1.0,64.99999999999999,1,0.2597402597402597,4
6,1,1,1.0,0,0,1,1,1,100.0,1.0,1.0,85.00000000000001,1,0.2077922077922078,8
5,2,8,2.0,2,1,1,1,26,98.0,4.0,4.0,299.0000000000004,1,0.38961038961038963,7
5,2,3,1.0,2,1,1,1,21,91.0,1.0,1.0,64.99999999999999,1,0.2077922077922078,7
6,2,5,1.0,1,1,1,0,2,80.0,0.0,2.0,138.00000000000006,1,0.24675324675324675,5
5,1,2,1.0,0,1,1,1,50,96.0,1.0,1.0,89.99999999999967,1,0.23376623376623376,7
5,2,3,1.0,0,1,1,0,19,90.0,1.0,1.0,99.0,1,0.35064935064935066,8
6,2,2,1.0,0,1,1,1,4,100.0,0.0,1.0,89.99999999999967,1,0.22077922077922077,3
6,1,2,2.0,1,1,1,0,39,94.0,1.0,1.0,99.0,1,0.22077922077922077,9
5,2,6,1.0,1,1,1,1,48,99.0,2.0,3.0,146.99999999999997,1,0.3246753246753247,4
6,2,6,1.0,2,1,0,1,39,88.0,3.0,3.0,568.0000000000008,1,0.22077922077922077,4
6,2,2,1.0,1,1,1,0,9,98.0,1.0,1.0,129.99999999999997,1,0.23376623376623376,9
6,1,2,1.0,1,1,0,0,59,97.0,1.0,1.0,89.99999999999967,1,0.1038961038961039,6
3,1,2,1.0,1,1,1,1,103,95.0,1.0,1.0,98.00000000000004,1,0.42857142857142855,6
6,2,4,1.0,2,1,1,1,2,80.0,1.0,2.0,108.99999999999996,1,0.38961038961038963,4
6,2,2,1.0,2,1,1,0,108,91.0,0.0,1.0,195.0,1,0.23376623376623376,9
5,2,12,5.5,2,1,1,0,10,98.0,5.0,6.0,995.0,1,0.35064935064935066,7
4,2,7,3.0,0,1,1,1,1,100.0,3.0,3.0,167.99999999999997,1,0.24675324675324675,1
6,2,4,1.0,2,1,0,0,8,90.0,1.0,1.0,169.99999999999991,0,0.23376623376623376,9
6,2,4,1.0,1,1,0,0,46,92.0,1.0,4.0,199.99999999999991,0,0.2857142857142857,9
6,1,2,1.0,0,1,0,0,6,100.0,1.0,1.0,50.000000000000036,1,0.18181818181818182,2
5,2,6,1.0,2,1,1,1,20,89.0,3.0,4.0,220.00000000000045,1,0.2597402597402597,5
6,1,2,1.0,2,1,1,0,9,98.0,1.0,1.0,55.00000000000002,1,0.2077922077922078,9
5,1,2,1.0,1,1,1,0,37,100.0,1.0,1.0,70.00000000000003,1,0.2727272727272727,5
6,2,4,1.0,1,1,1,0,57,90.0,0.0,1.0,175.00000000000009,1,0.18181818181818182,4
6,2,4,1.0,2,1,1,0,2,100.0,1.0,2.0,209.99999999999997,1,0.18181818181818182,8
6,1,2,2.0,2,1,1,1,44,85.0,1.0,1.0,79.0,1,0.22077922077922077,9
6,2,8,1.0,2,1,0,1,78,90.0,2.0,3.0,125.00000000000004,0,0.4025974025974026,4
5,1,2,1.0,0,0,1,0,1,100.0,1.0,1.0,100.00000000000004,1,0.33766233766233766,1
6,0,2,1.0,1,0,1,1,65,98.0,1.0,1.0,48.99999999999999,1,0.16883116883116883,9
6,1,1,1.0,1,1,1,0,11,98.0,1.0,1.0,108.99999999999996,1,0.22077922077922077,9
5,1,2,1.0,1,1,0,0,8,93.0,1.0,1.0,59.99999999999999,1,0.16883116883116883,8
6,2,2,1.0,2,1,0,0,33,94.0,1.0,1.0,100.00000000000004,1,0.16883116883116883,8
6,0,1,1.0,2,1,1,0,34,77.0,1.0,1.0,28.0,1,0.22077922077922077,9
6,2,2,1.0,2,1,1,0,7,100.0,1.0,1.0,161.99999999999994,1,0.18181818181818182,8
6,2,3,1.0,1,1,0,0,24,96.0,2.0,2.0,100.00000000000004,1,0.19480519480519481,8
6,1,1,1.0,1,0,0,0,2,100.0,0.0,1.0,50.000000000000036,1,0.12987012987012986,8
6,2,4,1.0,1,1,0,0,2,100.0,0.0,2.0,110.00000000000004,1,0.16883116883116883,7
6,0,1,1.0,0,0,1,1,2,100.0,1.0,1.0,20.00000000000001,1,0.025974025974025976,9
3,2,2,1.0,2,1,1,0,111,99.0,1.0,1.0,110.00000000000004,1,0.23376623376623376,8
6,2,4,1.0,2,1,1,0,7,86.0,1.0,1.0,220.00000000000045,1,0.24675324675324675,8
6,2,2,2.0,1,1,1,0,5,100.0,1.0,1.0,295.0000000000001,0,0.2077922077922078,6
6,1,2,1.0,1,1,1,0,4,100.0,1.0,1.0,63.99999999999998,0,0.18181818181818182,8
6,1,2,1.0,2,1,0,0,5,100.0,1.0,1.0,34.99999999999999,1,0.24675324675324675,8
2,1,2,1.0,2,0,1,0,17,98.0,1.0,1.0,139.99999999999994,0,0.18181818181818182,9
4,1,3,1.0,2,1,1,1,121,94.0,1.0,1.0,127.99999999999996,1,0.33766233766233766,4
6,2,2,1.0,1,1,0,1,89,99.0,1.0,1.0,175.00000000000009,1,0.18181818181818182,6
6,2,5,1.0,2,1,1,1,6,100.0,2.0,3.0,179.0,1,0.2857142857142857,4
6,1,2,1.0,1,0,0,0,61,90.0,1.0,1.0,48.99999999999999,1,0.09090909090909091,8
6,2,3,1.0,2,1,1,0,33,84.0,1.0,1.0,149.0,0,0.2987012987012987,3
6,2,6,1.0,2,1,0,1,36,94.0,2.0,3.0,258.99999999999994,1,0.2727272727272727,9
6,0,2,1.0,0,0,0,0,7,83.0,1.0,2.0,48.00000000000005,1,0.16883116883116883,7
5,2,11,4.0,2,1,1,0,39,97.0,4.0,6.0,258.99999999999994,1,0.4155844155844156,8
6,1,1,1.0,2,1,0,1,1,80.0,0.0,1.0,85.00000000000001,1,0.05194805194805195,6
5,2,5,2.0,2,1,0,0,18,96.0,3.0,3.0,224.9999999999998,1,0.2987012987012987,7
6,1,2,1.0,0,1,1,1,42,97.0,1.0,1.0,59.99999999999999,1,0.16883116883116883,8
5,2,6,1.5,2,1,1,1,1,100.0,3.0,4.0,254.99999999999991,1,0.2857142857142857,0
3,2,3,1.5,1,1,1,1,45,96.0,1.0,2.0,59.99999999999999,1,0.2987012987012987,1
5,1,2,1.0,1,0,1,1,7,89.0,1.0,1.0,48.99999999999999,1,0.2077922077922078,2
6,1,2,1.0,2,1,1,1,21,96.0,1.0,1.0,64.99999999999999,1,0.22077922077922077,3
6,1,2,1.0,1,1,1,0,22,100.0,1.0,1.0,78.0,1,0.2597402597402597,9
6,2,2,1.0,2,1,1,0,32,93.0,0.0,1.0,149.99999999999997,1,0.19480519480519481,6
6,1,1,1.0,2,1,0,0,6,88.0,1.0,1.0,99.0,1,0.4155844155844156,8
6,1,2,2.0,0,0,0,0,1,100.0,1.0,1.0,59.99999999999999,1,0.3116883116883117,1
4,1,1,1.0,2,1,1,0,13,100.0,1.0,1.0,129.99999999999997,1,0.2077922077922078,5
5,2,4,1.0,2,1,0,1,15,97.0,2.0,3.0,79.0,1,0.24675324675324675,5
5,2,7,1.0,1,1,1,0,27,93.0,3.0,4.0,414.9999999999994,1,0.36363636363636365,6
6,1,2,1.5,1,0,1,0,66,95.0,1.0,1.0,74.99999999999997,1,0.18181818181818182,6
6,1,2,1.0,2,1,1,1,8,98.0,1.0,1.0,74.99999999999997,1,0.18181818181818182,8
6,2,4,1.0,2,1,1,1,6,90.0,1.0,2.0,220.99999999999991,1,0.33766233766233766,9
6,2,4,1.0,0,0,0,1,1,80.0,1.0,1.0,70.00000000000003,1,0.37662337662337664,2
6,2,4,1.0,2,1,1,0,17,95.0,2.0,2.0,81.99999999999993,1,0.23376623376623376,2
6,2,2,1.0,2,1,1,0,45,97.0,1.0,1.0,110.00000000000004,1,0.3116883116883117,8
5,2,3,1.0,2,1,1,0,117,97.0,1.0,1.0,85.00000000000001,1,0.33766233766233766,5
6,2,6,2.0,2,0,0,0,20,91.0,2.0,3.0,199.99999999999991,1,0.2727272727272727,7
5,1,2,1.0,1,1,0,0,1,100.0,1.0,1.0,39.99999999999998,1,0.14285714285714285,5
6,2,2,1.0,2,1,1,0,17,99.0,1.0,1.0,95.0,1,0.19480519480519481,8
6,2,2,1.0,0,1,1,0,1,80.0,1.0,1.0,125.00000000000004,1,0.2077922077922078,8
1,2,5,1.0,1,1,0,0,16,95.0,2.0,3.0,100.00000000000004,0,0.19480519480519481,8
6,2,4,2.0,1,1,1,0,16,97.0,2.0,2.0,236.00000000000009,0,0.2857142857142857,8
6,1,1,1.0,2,1,0,0,1,80.0,1.0,2.0,53.00000000000001,1,0.24675324675324675,8
6,1,6,2.0,2,1,1,0,4,100.0,3.0,5.0,139.99999999999994,1,0.2727272727272727,6
6,1,2,1.5,1,1,1,0,24,93.0,3.0,3.0,79.0,0,0.23376623376623376,8
6,2,4,1.0,1,0,0,0,7,100.0,2.0,2.0,450.00000000000006,1,0.16883116883116883,7
6,1,2,1.0,1,1,1,0,178,91.0,1.0,1.0,113.00000000000004,0,0.4025974025974026,9
6,1,4,1.0,2,1,1,0,7,97.0,1.0,1.0,100.00000000000004,1,0.22077922077922077,6
6,1,2,1.0,2,0,1,0,2,80.0,1.0,1.0,34.99999999999999,0,0.19480519480519481,8
6,1,1,1.0,0,0,0,1,3,93.0,1.0,1.0,85.00000000000001,1,0.14285714285714285,9
6,1,4,1.0,2,1,1,1,19,97.0,1.0,2.0,164.9999999999998,1,0.42857142857142855,6
6,2,2,1.0,2,1,1,0,9,98.0,1.0,1.0,375.0000000000005,1,0.3116883116883117,9
3,2,2,1.0,0,1,1,0,2,100.0,1.0,1.0,110.00000000000004,1,0.19480519480519481,1
4,1,2,1.0,0,1,1,0,1,100.0,1.0,1.0,41.000000000000036,0,0.2597402597402597,3
6,0,1,1.0,2,1,0,0,15,88.0,1.0,1.0,34.99999999999999,0,0.012987012987012988,2
1,2,6,2.5,2,1,0,0,41,95.0,2.0,2.0,199.99999999999991,1,0.2077922077922078,7
6,2,3,1.0,2,1,0,0,2,100.0,1.0,1.0,199.0,1,0.19480519480519481,7
5,1,2,1.0,2,1,0,0,25,86.0,1.0,1.0,69.00000000000001,0,0.2727272727272727,6
6,2,4,1.0,2,1,0,0,22,76.0,1.0,1.0,108.00000000000004,1,0.15584415584415584,8
6,1,3,1.0,2,1,0,0,45,94.0,1.0,1.0,74.99999999999997,0,0.2597402597402597,9
5,2,2,2.0,1,1,0,0,191,96.0,1.0,1.0,189.00000000000043,1,0.2987012987012987,6
6,2,4,1.0,2,1,1,0,6,100.0,2.0,2.0,220.99999999999991,1,0.22077922077922077,8
6,1,1,1.0,1,0,0,0,5,100.0,1.0,1.0,50.000000000000036,0,0.2077922077922078,7
5,1,4,1.0,1,1,1,0,10,86.0,1.0,2.0,28.99999999999999,0,0.37662337662337664,1
6,1,2,2.0,1,1,1,1,113,97.0,1.0,1.0,51.0,1,0.3116883116883117,3
6,2,5,1.0,2,1,1,0,1,100.0,2.0,3.0,330.0000000000005,1,0.19480519480519481,6
6,1,2,1.0,2,1,1,0,66,98.0,1.0,1.0,89.99999999999967,1,0.14285714285714285,8
5,1,2,2.0,2,1,0,1,1,80.0,1.0,1.0,64.99999999999999,1,0.23376623376623376,7
6,2,2,1.0,0,1,1,1,53,93.0,1.0,1.0,229.00000000000045,1,0.22077922077922077,6
6,1,2,1.0,2,1,1,1,27,93.0,1.0,1.0,89.99999999999967,1,0.23376623376623376,9
6,1,2,1.0,2,1,1,0,36,94.0,1.0,1.0,100.00000000000004,1,0.3246753246753247,9
6,2,2,1.0,2,1,1,0,4,100.0,1.0,1.0,175.00000000000009,1,0.15584415584415584,8
6,1,1,1.0,1,1,0,0,32,99.0,1.0,1.0,81.00000000000003,1,0.18181818181818182,7
4,1,2,1.0,0,1,1,0,117,100.0,1.0,1.0,115.0,1,0.19480519480519481,6
6,2,4,2.0,2,1,0,1,10,91.0,2.0,2.0,149.0,1,0.19480519480519481,7
5,1,2,2.0,2,0,1,1,30,89.0,1.0,2.0,99.0,1,0.19480519480519481,4
6,1,3,1.0,2,0,1,0,63,97.0,2.0,2.0,50.000000000000036,1,0.16883116883116883,9
6,2,2,1.0,1,1,1,0,16,99.0,1.0,1.0,220.00000000000045,1,0.14285714285714285,9
6,1,2,1.0,2,1,1,0,182,95.0,1.0,1.0,64.99999999999999,1,0.23376623376623376,3
1,2,8,1.0,2,1,1,1,61,94.0,1.0,3.0,133.99999999999997,1,0.4155844155844156,3
6,2,2,1.0,2,1,1,1,13,98.0,1.0,1.0,95.0,1,0.37662337662337664,8
6,1,1,1.0,1,1,0,0,58,90.0,1.0,1.0,59.00000000000002,1,0.18181818181818182,2
6,2,2,1.0,2,1,1,1,4,100.0,0.0,1.0,169.99999999999991,1,0.2987012987012987,9
6,2,4,1.0,2,1,1,0,71,93.0,2.0,2.0,119.99999999999996,1,0.23376623376623376,8
2,2,4,2.5,2,1,0,0,2,100.0,2.0,2.0,149.99999999999997,1,0.2727272727272727,0
6,1,2,1.0,2,1,1,1,5,100.0,1.0,1.0,55.00000000000002,1,0.12987012987012986,5
6,2,4,2.0,2,1,1,0,1,100.0,3.0,3.0,450.00000000000006,1,0.2597402597402597,6
5,1,2,1.0,0,0,1,1,12,96.0,1.0,1.0,38.99999999999999,0,0.2077922077922078,1
6,2,3,1.0,2,1,1,0,9,94.0,1.0,1.0,94.0,0,0.3116883116883117,8
5,1,2,1.0,1,0,1,0,87,98.0,1.0,1.0,199.0,1,0.5844155844155844,6
6,1,1,1.0,2,1,1,1,93,89.0,1.0,1.0,85.00000000000001,1,0.23376623376623376,9
3,0,6,1.0,0,0,0,0,76,79.0,1.0,6.0,28.0,0,0.11688311688311688,5
6,1,2,1.0,2,1,1,0,70,100.0,1.0,1.0,119.99999999999996,1,0.22077922077922077,8
5,1,1,2.0,2,1,1,0,16,91.0,1.0,1.0,48.00000000000005,1,0.14285714285714285,7
3,2,2,1.0,1,1,0,0,18,92.0,1.0,1.0,116.0,1,0.18181818181818182,7
2,2,8,2.0,1,1,0,0,4,100.0,4.0,4.0,349.99999999999983,1,0.2597402597402597,8
5,2,2,1.0,1,0,0,0,13,95.0,1.0,1.0,199.99999999999991,1,0.2727272727272727,1
6,2,6,2.0,2,1,1,0,5,100.0,2.0,3.0,119.00000000000013,1,0.2857142857142857,1
5,2,9,2.0,2,1,0,1,44,91.0,3.0,5.0,138.99999999999997,1,0.2727272727272727,0
6,1,2,1.0,2,1,0,1,1,100.0,1.0,1.0,88.99999999999999,1,0.24675324675324675,6
6,2,5,1.0,2,1,0,1,14,91.0,2.0,2.0,127.99999999999996,1,0.2597402597402597,2
4,1,2,1.0,0,0,0,1,3,100.0,1.0,1.0,85.00000000000001,1,0.19480519480519481,4
6,1,2,2.0,0,1,1,0,2,90.0,1.0,1.0,59.99999999999999,1,0.2987012987012987,3
6,2,8,1.0,1,1,1,0,39,99.0,3.0,5.0,110.00000000000004,1,0.3246753246753247,3
6,2,2,1.0,2,0,0,1,53,96.0,1.0,1.0,189.00000000000043,1,0.24675324675324675,4
6,2,3,1.0,1,1,0,0,6,100.0,0.0,1.0,64.99999999999999,1,0.19480519480519481,5
6,2,4,1.0,2,1,1,0,1,100.0,2.0,2.0,184.99999999999991,1,0.18181818181818182,8
6,2,4,1.0,2,1,1,0,28,99.0,2.0,2.0,270.00000000000006,1,0.23376623376623376,6
6,1,1,1.0,2,1,0,0,41,94.0,1.0,1.0,98.00000000000004,1,0.14285714285714285,9
6,2,6,3.0,2,0,1,0,39,89.0,3.0,3.0,603.0000000000013,0,0.2597402597402597,4
6,2,4,1.0,2,1,1,0,24,93.0,1.0,1.0,158.00000000000003,0,0.2597402597402597,9
6,1,2,1.0,1,1,1,0,20,85.0,1.0,1.0,74.99999999999997,0,0.3246753246753247,8
6,2,2,1.0,2,1,1,0,16,96.0,1.0,1.0,115.0,0,0.18181818181818182,7
6,1,1,1.0,1,0,1,0,2,90.0,2.0,1.0,79.99999999999997,1,0.24675324675324675,9
6,2,3,1.0,2,1,1,0,1,80.0,1.0,1.0,133.99999999999997,1,0.33766233766233766,4
6,2,3,1.0,2,1,1,0,22,94.0,0.0,1.0,199.99999999999991,1,0.2857142857142857,9
5,2,12,3.0,1,0,1,0,26,92.0,6.0,6.0,1300.0,1,0.2727272727272727,9
5,2,2,1.0,2,1,1,0,37,96.0,0.0,1.0,97.0,1,0.18181818181818182,7
6,2,5,1.0,0,1,1,0,63,99.0,2.0,3.0,224.9999999999998,1,0.16883116883116883,4
6,2,2,1.0,2,1,1,0,107,97.0,1.0,1.0,115.0,1,0.2597402597402597,0
5,1,1,1.0,1,1,0,0,3,73.0,1.0,1.0,38.99999999999999,1,0.19480519480519481,0
5,2,2,1.0,1,1,1,0,32,94.0,0.0,1.0,119.99999999999996,1,0.4025974025974026,6
6,2,4,1.0,2,0,0,0,4,85.0,1.0,3.0,135.00000000000003,0,0.2727272727272727,5
6,2,4,1.0,2,0,1,1,25,89.0,1.0,4.0,164.9999999999998,1,0.15584415584415584,9
4,2,5,1.5,1,1,1,0,19,89.0,1.0,1.0,100.00000000000004,1,0.2857142857142857,0
5,2,2,1.0,0,1,1,0,77,97.0,1.0,1.0,149.99999999999997,1,0.2857142857142857,7
5,2,4,3.0,2,1,1,0,20,98.0,2.0,3.0,314.9999999999997,1,0.33766233766233766,5
6,2,3,1.0,0,1,1,0,1,60.0,1.0,2.0,249.99999999999991,0,0.23376623376623376,9
6,0,1,1.0,1,1,0,0,55,91.0,1.0,1.0,41.000000000000036,1,0.2597402597402597,8
6,1,2,1.0,2,1,1,0,13,88.0,1.0,1.0,85.00000000000001,0,0.11688311688311688,8
6,2,4,1.0,1,1,0,1,51,95.0,1.0,1.0,136.00000000000006,1,0.2597402597402597,7
1,2,9,1.0,2,0,1,0,138,88.0,2.0,8.0,199.99999999999991,0,0.16883116883116883,8
5,2,2,1.0,0,1,1,1,12,100.0,0.0,1.0,149.99999999999997,1,0.2987012987012987,5
6,2,3,1.0,1,1,1,0,66,93.0,1.0,3.0,119.99999999999996,1,0.23376623376623376,8
3,2,2,1.0,0,1,1,0,69,97.0,1.0,1.0,118.00000000000004,1,0.15584415584415584,6
5,1,2,1.0,2,1,1,1,8,100.0,1.0,1.0,110.00000000000004,1,0.33766233766233766,7
6,2,4,1.0,2,1,1,0,3,87.0,2.0,2.0,98.00000000000004,1,0.3116883116883117,3
4,2,5,1.5,2,1,1,1,121,98.0,2.0,2.0,375.0000000000005,1,0.5064935064935064,4
6,1,2,1.0,0,0,1,0,4,70.0,1.0,1.0,98.00000000000004,0,0.14285714285714285,4
6,1,2,1.5,0,1,0,0,42,97.0,1.0,1.0,81.99999999999993,1,0.2857142857142857,3
5,1,2,1.0,1,0,0,1,1,100.0,1.0,1.0,175.00000000000009,1,0.23376623376623376,7
5,1,2,1.0,1,1,1,0,7,86.0,1.0,1.0,89.99999999999967,1,0.2077922077922078,6
5,1,1,1.0,1,0,0,0,9,100.0,1.0,1.0,100.00000000000004,1,0.2597402597402597,6
6,1,2,1.0,2,1,1,0,75,90.0,1.0,1.0,125.00000000000004,1,0.2077922077922078,9
5,1,2,1.5,2,1,1,0,18,100.0,1.0,1.0,69.00000000000001,0,0.24675324675324675,5
6,1,2,1.0,0,0,0,1,4,75.0,1.0,1.0,74.99999999999997,1,0.33766233766233766,9
6,1,2,1.0,1,1,1,1,13,100.0,1.0,1.0,79.0,1,0.2857142857142857,8
6,1,1,1.0,1,1,1,0,6,96.0,1.0,1.0,79.99999999999997,0,0.2727272727272727,9
6,2,2,1.0,2,1,1,0,20,92.0,1.0,1.0,189.00000000000043,0,0.2727272727272727,9
6,2,6,2.0,2,1,0,0,11,98.0,2.0,2.0,365.0,0,0.19480519480519481,9
6,1,1,1.0,2,1,0,1,31,97.0,1.0,1.0,179.9999999999999,1,0.15584415584415584,6
6,1,1,1.5,1,0,0,1,1,60.0,1.0,1.0,45.00000000000002,1,0.09090909090909091,8
3,2,2,1.0,2,1,1,0,2,100.0,0.0,1.0,228.00000000000026,0,0.15584415584415584,6
5,1,2,1.5,1,0,1,0,113,96.0,1.0,1.0,70.00000000000003,1,0.23376623376623376,8
5,2,6,2.0,2,1,1,0,11,100.0,2.0,2.0,630.0000000000001,1,0.2597402597402597,6
6,2,2,1.0,0,0,1,1,3,100.0,0.0,2.0,100.00000000000004,0,0.15584415584415584,8
6,2,3,1.0,2,1,1,0,33,93.0,1.0,2.0,125.00000000000004,0,0.2987012987012987,7
6,2,6,1.0,2,1,1,0,176,85.0,2.0,3.0,249.99999999999991,1,0.2857142857142857,9
6,2,4,1.5,2,1,1,0,23,97.0,2.0,2.0,239.00000000000009,1,0.18181818181818182,8
6,1,3,2.0,0,1,1,0,4,95.0,1.0,2.0,74.99999999999997,1,0.14285714285714285,8
6,2,7,1.0,2,0,0,0,42,81.0,2.0,4.0,139.99999999999994,0,0.2077922077922078,8
6,1,3,2.0,2,1,1,1,332,92.0,1.0,2.0,59.99999999999999,1,0.35064935064935066,9
6,1,2,1.0,1,0,1,1,13,93.0,1.0,1.0,139.99999999999994,1,0.05194805194805195,9
